type,xcor,ycor,id
Retailer,6.890676461393014,8.958170632598922,1
Retailer,1.7204710354562849,7.43834442878142,2
Retailer,-16.035564759280533,-14.84929396212101,3
Retailer,10.846350128296763,3.9784609973430634,4
Retailer,16.350304582854733,15.683221660321578,5
Consumer,11.565771838639762,-0.12318261967006805,6
Consumer,11.691645462111403,-0.31490717071767094,7
Consumer,11.523685431937256,-0.3924953023021054,8
Consumer,11.696894472753304,-0.6853983471074478,9
Consumer,11.367015464904057,1.0087469825746247,10
Consumer,11.487299559291273,-0.3380877407916465,11
Consumer,11.648681921929903,-0.48021928013514525,12
Consumer,11.989060127719242,-0.5404597933398101,13
Consumer,11.902275950460357,-0.6593314075936405,14
Consumer,11.585291011843061,-0.4762933399276186,15
Producer,-14.685912898974493,-9.09316735365428,16
Producer,7.5798569053877145,11.252314717043191,17
Producer,0.4670884993392974,-2.086829321924597,18
Producer,-6.678993764100596,6.363742486573756,19
Producer,-3.8853746415115893,-9.332957613514736,20
Producer,-9.25918410345912,2.5963720337022096,21
Producer,14.576526239980012,13.70410750200972,22
Producer,6.557901228312403,-12.72948431968689,23
Producer,-1.78273859876208,-3.884350696345791,24
Producer,2.1017214248422533,-15.087101994082332,25
Distributor,-1.4095462352941244,15.811134038139251,26
Distributor,5.015479187052488,5.748773010303388,27
Distributor,1.231857545551449,-0.7268915013296713,28
Distributor,4.843471749160486,5.3366324286714075,29
Distributor,-3.8137400915556086,-9.560963970859046,30
Distributor,3.249788732494597,2.726795397503029,31
Distributor,-1.4105683860371254,15.810441511158018,32
Distributor,5.015479187052755,5.748773010303985,33
Distributor,2.240823133928508,0.9999519180973486,34
Distributor,-1.4095066095951676,15.811160892537096,35
Work,11.626075370935723,-0.4688684076536447,0
